ID,type,lng,lat,first_receive_tm,last_receive_tm,service_time,reward,unit_charging_cost,charge_rate_kwh_per_hour
408,c,116.632029,39.892375,0.0,120.0,30.0,10,0.0,0
409,c,116.283272,39.839872,30.0,120.0,30.0,15,0.0,0
410,c,116.409095,39.951297,120.0,210.0,30.0,19,0.0,0
411,c,116.564581,40.137081,0.0,60.0,30.0,8,0.0,0
412,c,116.153525,39.746987,150.0,210.0,30.0,11,0.0,0
413,c,116.308466,39.91296,120.0,180.0,30.0,17,0.0,0
414,c,116.424777,39.937987,180.0,210.0,30.0,7,0.0,0
415,c,116.283751,39.87505,0.0,60.0,30.0,11,0.0,0
416,c,116.482258,40.001639,150.0,240.0,30.0,11,0.0,0
417,c,116.371456,39.958079,120.0,210.0,30.0,16,0.0,0
418,c,116.530478,39.782766,60.0,120.0,30.0,18,0.0,0
419,c,116.279579,39.953997,90.0,120.0,30.0,20,0.0,0
420,c,116.298674,39.727626,120.0,150.0,30.0,14,0.0,0
421,c,116.241012,39.833148,0.0,120.0,30.0,10,0.0,0
422,c,116.529464,40.009376,0.0,90.0,30.0,17,0.0,0
423,c,116.184325,39.914531,60.0,150.0,30.0,5,0.0,0
424,c,116.366709,39.715883,30.0,90.0,30.0,13,0.0,0
425,c,116.641,39.918367,180.0,240.0,30.0,5,0.0,0
426,c,116.559676,39.853125,120.0,180.0,30.0,10,0.0,0
427,c,116.431138,39.757773,120.0,150.0,30.0,11,0.0,0
428,c,116.215395,39.736081,180.0,210.0,30.0,16,0.0,0
429,c,116.645301,39.839617,120.0,240.0,30.0,10,0.0,0
430,c,116.420314,39.937455,0.0,120.0,30.0,8,0.0,0
431,c,116.62449,39.811995,60.0,120.0,30.0,9,0.0,0
432,c,116.524895,39.90429,60.0,120.0,30.0,8,0.0,0
433,c,116.391802,39.765091,150.0,180.0,30.0,13,0.0,0
434,c,116.447055,40.060542,150.0,210.0,30.0,8,0.0,0
435,c,116.658478,39.932289,30.0,150.0,30.0,7,0.0,0
436,c,116.158774,39.780867,90.0,210.0,30.0,16,0.0,0
437,c,116.208904,39.71594,0.0,120.0,30.0,6,0.0,0
438,c,116.517435,40.125519,30.0,120.0,30.0,13,0.0,0
439,c,116.697575,39.917007,150.0,210.0,30.0,16,0.0,0
440,c,116.35132,39.720152,120.0,180.0,30.0,9,0.0,0
441,c,116.32381,40.06768,60.0,90.0,30.0,13,0.0,0
442,c,116.560621,39.926488,60.0,90.0,30.0,18,0.0,0
443,c,116.503753,40.060701,0.0,120.0,30.0,7,0.0,0
444,c,116.22494,39.779523,60.0,180.0,30.0,13,0.0,0
445,c,116.224187,40.09621,30.0,120.0,30.0,8,0.0,0
446,c,116.199836,39.863834,0.0,90.0,30.0,8,0.0,0
447,c,116.372596,39.861877,120.0,150.0,30.0,15,0.0,0
448,c,116.390719,39.900011,180.0,210.0,30.0,14,0.0,0
449,c,116.658728,39.96194,60.0,90.0,30.0,14,0.0,0
450,c,116.203554,40.036823,0.0,120.0,30.0,19,0.0,0
451,c,116.188229,39.997943,90.0,180.0,30.0,12,0.0,0
452,c,116.546578,39.81566,120.0,210.0,30.0,5,0.0,0
453,c,116.309697,39.980247,30.0,90.0,30.0,7,0.0,0
454,c,116.190341,39.787805,0.0,60.0,30.0,8,0.0,0
455,c,116.183131,40.036575,120.0,150.0,30.0,8,0.0,0
456,c,116.425374,39.872512,120.0,240.0,30.0,19,0.0,0
457,c,116.226014,39.913908,120.0,240.0,30.0,17,0.0,0
458,c,116.204614,40.140678,120.0,210.0,30.0,16,0.0,0
459,c,116.36555,40.087349,60.0,150.0,30.0,10,0.0,0
460,c,116.652135,39.819984,120.0,210.0,30.0,9,0.0,0
461,c,116.34028,39.79908,60.0,120.0,30.0,17,0.0,0
462,c,116.153591,40.053798,120.0,180.0,30.0,5,0.0,0
463,c,116.336875,39.710804,120.0,240.0,30.0,18,0.0,0
464,c,116.218136,40.035685,150.0,240.0,30.0,11,0.0,0
465,c,116.42987,40.011552,0.0,90.0,30.0,12,0.0,0
466,c,116.589001,39.863786,120.0,210.0,30.0,5,0.0,0
467,c,116.171846,40.121601,120.0,180.0,30.0,18,0.0,0
468,c,116.378621,39.860113,60.0,120.0,30.0,9,0.0,0
469,c,116.264091,40.057709,120.0,150.0,30.0,7,0.0,0
470,c,116.118371,39.735745,60.0,90.0,30.0,10,0.0,0
471,c,116.424149,39.984811,30.0,150.0,30.0,13,0.0,0
472,c,116.201684,39.903031,0.0,90.0,30.0,18,0.0,0
473,c,116.271169,39.970029,0.0,60.0,30.0,10,0.0,0
474,c,116.534351,39.800181,90.0,180.0,30.0,17,0.0,0
475,c,116.258374,40.043397,0.0,60.0,30.0,14,0.0,0
476,c,116.61948,39.890083,120.0,150.0,30.0,7,0.0,0
477,c,116.266001,39.699231,180.0,210.0,30.0,5,0.0,0
478,c,116.167472,39.761402,0.0,60.0,30.0,8,0.0,0
479,c,116.468175,40.083011,120.0,210.0,30.0,17,0.0,0
480,c,116.413538,39.836619,0.0,90.0,30.0,13,0.0,0
481,c,116.188964,39.796825,60.0,120.0,30.0,6,0.0,0
482,c,116.104581,39.767081,30.0,90.0,30.0,11,0.0,0
483,c,116.65352,39.922479,120.0,150.0,30.0,14,0.0,0
484,c,116.173612,39.797655,90.0,210.0,30.0,14,0.0,0
485,c,116.147762,39.702263,0.0,60.0,30.0,15,0.0,0
486,c,116.205796,39.89623,120.0,240.0,30.0,5,0.0,0
487,c,116.370359,39.915319,180.0,240.0,30.0,9,0.0,0
488,c,116.571688,39.922699,150.0,210.0,30.0,14,0.0,0
489,c,116.265113,39.826063,120.0,180.0,30.0,14,0.0,0
490,c,116.405468,40.000125,120.0,150.0,30.0,11,0.0,0
491,c,116.502296,39.839487,180.0,210.0,30.0,18,0.0,0
492,c,116.55871,39.931115,0.0,120.0,30.0,11,0.0,0
493,c,116.198748,39.94453,150.0,240.0,30.0,20,0.0,0
494,c,116.700951,39.868963,60.0,180.0,30.0,6,0.0,0
495,c,116.236759,39.90728,90.0,150.0,30.0,18,0.0,0
496,c,116.332836,39.922848,60.0,90.0,30.0,7,0.0,0
497,c,116.3097,39.953683,30.0,60.0,30.0,9,0.0,0
498,c,116.238167,40.044733,120.0,150.0,30.0,10,0.0,0
499,c,116.294871,39.96619,60.0,180.0,30.0,6,0.0,0
500,c,116.51349,40.08702,60.0,180.0,30.0,12,0.0,0
501,c,116.196051,40.08223,120.0,210.0,30.0,7,0.0,0
502,c,116.314869,40.054075,0.0,90.0,30.0,19,0.0,0
503,c,116.460222,39.897161,180.0,240.0,30.0,11,0.0,0
504,c,116.681,39.869261,150.0,180.0,30.0,17,0.0,0
505,c,116.468181,40.04646,30.0,150.0,30.0,18,0.0,0
506,c,116.58256,40.081932,180.0,210.0,30.0,16,0.0,0
507,c,116.681522,39.986227,60.0,150.0,30.0,7,0.0,0
508,c,116.237377,39.846996,120.0,210.0,30.0,11,0.0,0
509,c,116.35992,39.919406,90.0,180.0,30.0,7,0.0,0
510,c,116.293773,39.837069,60.0,120.0,30.0,19,0.0,0
511,c,116.631017,39.896875,0.0,90.0,30.0,6,0.0,0
512,c,116.560971,39.759136,30.0,150.0,30.0,14,0.0,0
513,c,116.368612,39.740478,0.0,90.0,30.0,5,0.0,0
514,c,116.361386,40.103819,90.0,150.0,30.0,11,0.0,0
515,c,116.324013,39.824068,60.0,120.0,30.0,6,0.0,0
516,c,116.471107,39.939456,120.0,180.0,30.0,9,0.0,0
517,c,116.641452,40.027715,0.0,120.0,30.0,8,0.0,0
518,c,116.262954,39.828919,60.0,180.0,30.0,6,0.0,0
519,c,116.355163,39.769064,60.0,150.0,30.0,18,0.0,0
520,c,116.393988,39.93788,120.0,180.0,30.0,20,0.0,0
521,c,116.61652,39.922136,180.0,240.0,30.0,17,0.0,0
522,c,116.426829,39.949393,60.0,120.0,30.0,15,0.0,0
523,c,116.311736,39.756743,120.0,240.0,30.0,10,0.0,0
524,c,116.302855,39.908949,0.0,120.0,30.0,17,0.0,0
525,c,116.502567,39.901606,60.0,180.0,30.0,18,0.0,0
526,c,116.580064,39.871511,120.0,210.0,30.0,8,0.0,0
527,c,116.51288,39.848178,150.0,180.0,30.0,7,0.0,0
528,c,116.466502,39.950648,120.0,150.0,30.0,6,0.0,0
529,c,116.407814,39.76237,180.0,210.0,30.0,11,0.0,0
530,c,116.592422,39.980659,120.0,240.0,30.0,9,0.0,0
531,c,116.344111,39.71506,120.0,210.0,30.0,9,0.0,0
532,c,116.211092,40.014766,0.0,90.0,30.0,14,0.0,0
533,c,116.119248,39.802223,0.0,120.0,30.0,16,0.0,0
534,c,116.463436,39.794012,0.0,120.0,30.0,18,0.0,0
535,c,116.352844,39.966575,60.0,120.0,30.0,13,0.0,0
536,c,116.350509,39.910696,30.0,90.0,30.0,14,0.0,0
537,c,116.54537,40.083385,120.0,150.0,30.0,18,0.0,0
538,c,116.4247,39.948278,90.0,210.0,30.0,10,0.0,0
539,c,116.195845,39.814882,0.0,60.0,30.0,7,0.0,0
540,c,116.424785,39.9409,120.0,240.0,30.0,5,0.0,0
541,c,116.305697,39.956776,0.0,90.0,30.0,9,0.0,0
542,c,116.313459,39.766599,90.0,150.0,30.0,8,0.0,0
543,c,116.432545,39.976787,0.0,30.0,30.0,19,0.0,0
544,c,116.36373,40.103616,30.0,60.0,30.0,12,0.0,0
545,c,116.298991,39.995534,0.0,90.0,30.0,20,0.0,0
546,c,116.652717,39.914699,0.0,90.0,30.0,5,0.0,0
547,c,116.313445,39.847737,90.0,150.0,30.0,16,0.0,0
548,c,116.43443,39.91928,150.0,180.0,30.0,14,0.0,0
549,c,116.635818,40.069117,120.0,150.0,30.0,19,0.0,0
550,c,116.192973,39.823276,180.0,210.0,30.0,16,0.0,0
551,c,116.276805,39.978759,0.0,60.0,30.0,14,0.0,0
552,c,116.45156,39.966901,120.0,210.0,30.0,15,0.0,0
553,c,116.274608,39.805978,30.0,90.0,30.0,11,0.0,0
554,c,116.122971,39.793079,60.0,120.0,30.0,10,0.0,0
555,c,116.470921,39.830654,90.0,120.0,30.0,6,0.0,0
556,c,116.203602,40.092096,120.0,150.0,30.0,16,0.0,0
557,c,116.370523,40.077221,0.0,90.0,30.0,6,0.0,0
558,c,116.361742,40.00118,0.0,60.0,30.0,8,0.0,0
559,c,116.256462,39.989266,150.0,210.0,30.0,20,0.0,0
560,c,116.444326,39.805183,120.0,180.0,30.0,16,0.0,0
561,c,116.250491,40.091854,120.0,150.0,30.0,18,0.0,0
562,c,116.695729,39.871488,210.0,240.0,30.0,10,0.0,0
563,c,116.386671,39.976721,30.0,150.0,30.0,8,0.0,0
564,c,116.551122,39.835435,0.0,90.0,30.0,7,0.0,0
565,c,116.48889,40.011524,0.0,60.0,30.0,12,0.0,0
566,c,116.241588,40.072487,0.0,90.0,30.0,17,0.0,0
567,c,116.458848,39.884657,120.0,150.0,30.0,9,0.0,0
568,c,116.229908,40.018949,30.0,150.0,30.0,8,0.0,0
569,c,116.177702,39.851812,0.0,90.0,30.0,20,0.0,0
570,c,116.340811,39.712575,120.0,210.0,30.0,12,0.0,0
571,c,116.374897,39.835417,30.0,90.0,30.0,20,0.0,0
572,c,116.125089,39.776359,120.0,180.0,30.0,15,0.0,0
573,c,116.412248,39.997124,180.0,210.0,30.0,15,0.0,0
574,c,116.342912,39.740883,120.0,150.0,30.0,18,0.0,0
575,c,116.666829,40.018272,120.0,210.0,30.0,13,0.0,0
576,c,116.529668,40.124668,0.0,90.0,30.0,15,0.0,0
577,c,116.398168,40.035135,180.0,240.0,30.0,20,0.0,0
578,c,116.264642,40.005867,120.0,180.0,30.0,10,0.0,0
579,c,116.474342,39.944632,120.0,150.0,30.0,12,0.0,0
580,c,116.272575,39.84628,90.0,210.0,30.0,8,0.0,0
581,c,116.379041,39.981793,90.0,180.0,30.0,6,0.0,0
582,c,116.294941,40.029301,0.0,90.0,30.0,9,0.0,0
583,c,116.140811,40.054609,0.0,30.0,30.0,16,0.0,0
584,c,116.108387,39.744672,120.0,150.0,30.0,6,0.0,0
585,c,116.668213,40.015554,0.0,90.0,30.0,9,0.0,0
586,c,116.465378,39.858574,60.0,180.0,30.0,9,0.0,0
587,c,116.435995,39.842762,0.0,90.0,30.0,10,0.0,0
588,c,116.345517,39.886363,60.0,150.0,30.0,17,0.0,0
589,c,116.287981,39.784494,210.0,240.0,30.0,10,0.0,0
590,c,116.439371,40.090109,180.0,210.0,30.0,12,0.0,0
591,c,116.482858,40.005597,30.0,150.0,30.0,10,0.0,0
592,c,116.165392,39.813502,0.0,120.0,30.0,20,0.0,0
593,c,116.149239,39.723956,0.0,60.0,30.0,5,0.0,0
594,c,116.34788,39.747593,0.0,90.0,30.0,20,0.0,0
595,c,116.316004,39.858473,30.0,90.0,30.0,9,0.0,0
596,c,116.59435,40.049574,60.0,90.0,30.0,13,0.0,0
597,c,116.264832,39.903068,180.0,210.0,30.0,16,0.0,0
598,c,116.364303,39.922774,30.0,150.0,30.0,19,0.0,0
599,c,116.355721,39.950394,150.0,210.0,30.0,12,0.0,0
600,c,116.503343,39.974747,120.0,210.0,30.0,7,0.0,0
601,c,116.536664,39.788119,90.0,150.0,30.0,18,0.0,0
602,c,116.327215,40.053792,150.0,180.0,30.0,20,0.0,0
603,c,116.164925,40.054021,120.0,150.0,30.0,17,0.0,0
604,c,116.137588,39.83949,0.0,90.0,30.0,15,0.0,0
605,c,116.25605,39.95133,60.0,150.0,30.0,6,0.0,0
606,c,116.4897,39.97463,60.0,150.0,30.0,18,0.0,0
607,c,116.508648,39.915788,180.0,210.0,30.0,18,0.0,0
608,c,116.127355,39.833366,210.0,240.0,30.0,7,0.0,0
609,c,116.184247,39.76641,60.0,180.0,30.0,15,0.0,0
610,c,116.560412,39.841934,60.0,180.0,30.0,19,0.0,0
611,c,116.533197,40.070172,120.0,210.0,30.0,19,0.0,0
612,c,116.257499,40.147715,0.0,60.0,30.0,5,0.0,0
613,c,116.559252,39.75386,180.0,240.0,30.0,8,0.0,0
614,c,116.318129,39.968342,30.0,60.0,30.0,6,0.0,0
615,c,116.26298,39.757114,0.0,120.0,30.0,16,0.0,0
616,c,116.455801,39.823106,120.0,210.0,30.0,16,0.0,0
617,c,116.237293,39.834984,60.0,150.0,30.0,15,0.0,0
618,c,116.411161,39.956682,60.0,120.0,30.0,12,0.0,0
619,c,116.665838,39.988959,60.0,90.0,30.0,20,0.0,0
620,c,116.118092,39.754015,90.0,120.0,30.0,15,0.0,0
621,c,116.364565,40.001554,0.0,60.0,30.0,12,0.0,0
622,c,116.626752,39.988064,120.0,240.0,30.0,6,0.0,0
623,c,116.477421,39.855494,90.0,150.0,30.0,10,0.0,0
624,c,116.442376,39.835605,180.0,240.0,30.0,9,0.0,0
625,c,116.50251,39.823734,90.0,120.0,30.0,19,0.0,0
626,c,116.373302,39.86562,60.0,90.0,30.0,11,0.0,0
627,c,116.530025,40.006937,0.0,120.0,30.0,20,0.0,0
628,c,116.414764,39.980104,60.0,180.0,30.0,18,0.0,0
629,c,116.262956,39.744747,60.0,150.0,30.0,5,0.0,0
630,c,116.534619,40.076697,120.0,210.0,30.0,16,0.0,0
631,c,116.147207,39.850333,210.0,240.0,30.0,9,0.0,0
632,c,116.193915,39.856467,180.0,210.0,30.0,13,0.0,0
633,c,116.45339,39.887923,60.0,90.0,30.0,16,0.0,0
634,c,116.228045,40.131777,120.0,240.0,30.0,14,0.0,0
635,c,116.646543,39.91052,0.0,90.0,30.0,7,0.0,0
636,c,116.391182,39.956933,60.0,150.0,30.0,16,0.0,0
637,c,116.682891,39.995179,120.0,180.0,30.0,11,0.0,0
638,c,116.600226,40.016852,180.0,240.0,30.0,6,0.0,0
639,c,116.564678,40.007845,120.0,210.0,30.0,8,0.0,0
640,c,116.254092,39.976479,0.0,60.0,30.0,9,0.0,0
641,c,116.39564,39.952842,150.0,210.0,30.0,5,0.0,0
642,c,116.41828,39.969416,120.0,180.0,30.0,20,0.0,0
643,c,116.227235,39.932567,210.0,240.0,30.0,18,0.0,0
644,c,116.705001,39.896399,0.0,120.0,30.0,17,0.0,0
645,c,116.257151,39.835866,30.0,150.0,30.0,20,0.0,0
646,c,116.398465,39.948174,0.0,120.0,30.0,7,0.0,0
647,c,116.371075,39.91067,180.0,240.0,30.0,11,0.0,0
648,c,116.568316,39.920393,60.0,120.0,30.0,10,0.0,0
649,c,116.12002,39.841971,150.0,180.0,30.0,16,0.0,0
650,c,116.513623,40.060007,180.0,210.0,30.0,12,0.0,0
651,c,116.138837,39.828514,0.0,90.0,30.0,15,0.0,0
652,c,116.620273,39.80057,120.0,240.0,30.0,18,0.0,0
653,c,116.521308,40.082506,0.0,90.0,30.0,20,0.0,0
654,c,116.20691,39.990231,120.0,180.0,30.0,8,0.0,0
655,c,116.280174,39.961268,90.0,120.0,30.0,17,0.0,0
656,c,116.545679,39.79327,210.0,240.0,30.0,7,0.0,0
657,c,116.350124,39.894587,0.0,120.0,30.0,16,0.0,0
658,c,116.360507,39.945274,90.0,210.0,30.0,17,0.0,0
659,c,116.314019,40.073422,0.0,90.0,30.0,8,0.0,0
660,c,116.33427,39.928941,150.0,210.0,30.0,11,0.0,0
661,c,116.587552,40.050623,180.0,240.0,30.0,13,0.0,0
662,c,116.370211,39.818489,60.0,90.0,30.0,7,0.0,0
663,c,116.398006,39.954074,120.0,240.0,30.0,8,0.0,0
664,c,116.494453,40.062179,0.0,120.0,30.0,16,0.0,0
665,c,116.56306,40.025701,60.0,180.0,30.0,10,0.0,0
666,c,116.5651,39.968488,120.0,210.0,30.0,11,0.0,0
667,c,116.510161,39.860582,180.0,240.0,30.0,7,0.0,0
668,c,116.229275,39.735052,180.0,240.0,30.0,7,0.0,0
669,c,116.687094,39.96032,60.0,90.0,30.0,18,0.0,0
670,c,116.28535,40.142601,180.0,210.0,30.0,19,0.0,0
671,c,116.187672,40.115383,0.0,90.0,30.0,18,0.0,0
672,c,116.24705,39.835001,30.0,90.0,30.0,19,0.0,0
673,c,116.183707,39.923892,0.0,60.0,30.0,6,0.0,0
674,c,116.153798,39.961595,180.0,240.0,30.0,18,0.0,0
675,c,116.343665,40.08631,60.0,90.0,30.0,6,0.0,0
676,c,116.560606,40.024828,60.0,180.0,30.0,8,0.0,0
677,c,116.31781,39.748956,120.0,240.0,30.0,14,0.0,0
678,c,116.240322,39.856038,60.0,150.0,30.0,17,0.0,0
679,c,116.411107,39.773771,180.0,240.0,30.0,17,0.0,0
680,c,116.16687,39.728833,60.0,120.0,30.0,15,0.0,0
681,c,116.599632,39.923363,60.0,90.0,30.0,16,0.0,0
682,c,116.271901,39.751748,0.0,120.0,30.0,16,0.0,0
683,c,116.276735,39.693774,60.0,180.0,30.0,7,0.0,0
684,c,116.56661,39.774765,120.0,210.0,30.0,15,0.0,0
685,c,116.432642,39.989465,90.0,150.0,30.0,10,0.0,0
686,c,116.503033,39.802886,90.0,150.0,30.0,8,0.0,0
687,c,116.285116,39.842239,150.0,180.0,30.0,5,0.0,0
688,c,116.428443,39.88393,120.0,240.0,30.0,19,0.0,0
689,c,116.400844,39.902156,30.0,120.0,30.0,17,0.0,0
690,c,116.434554,39.890407,60.0,150.0,30.0,15,0.0,0
691,c,116.694596,39.992083,60.0,120.0,30.0,6,0.0,0
692,c,116.32555,39.937964,0.0,60.0,30.0,11,0.0,0
693,c,116.54479,40.092167,180.0,240.0,30.0,14,0.0,0
694,c,116.540919,39.857053,60.0,90.0,30.0,15,0.0,0
695,c,116.472329,39.891663,120.0,240.0,30.0,14,0.0,0
696,c,116.659503,40.00283,0.0,120.0,30.0,9,0.0,0
697,c,116.636192,40.030347,180.0,240.0,30.0,15,0.0,0
698,c,116.34074,39.710887,150.0,210.0,30.0,20,0.0,0
699,c,116.434245,39.885982,120.0,180.0,30.0,16,0.0,0
700,c,116.104063,39.716054,90.0,120.0,30.0,12,0.0,0
701,c,116.584179,39.794395,90.0,210.0,30.0,6,0.0,0
702,c,116.307495,39.984927,120.0,240.0,30.0,20,0.0,0
703,c,116.361113,40.08076,30.0,90.0,30.0,9,0.0,0
704,c,116.613043,39.921752,120.0,150.0,30.0,11,0.0,0
705,c,116.2454,39.98342,180.0,210.0,30.0,15,0.0,0
706,c,116.151619,39.723475,60.0,90.0,30.0,12,0.0,0
707,c,116.365696,40.117834,120.0,210.0,30.0,20,0.0,0
708,c,116.362426,39.923713,0.0,90.0,30.0,12,0.0,0
709,c,116.581458,39.764854,120.0,210.0,30.0,14,0.0,0
710,c,116.559629,39.841342,120.0,180.0,30.0,10,0.0,0
711,c,116.406554,39.896867,120.0,150.0,30.0,11,0.0,0
712,c,116.336128,39.82707,180.0,210.0,30.0,19,0.0,0
713,c,116.16591,39.92983,0.0,60.0,30.0,20,0.0,0
714,c,116.505957,40.002652,120.0,240.0,30.0,15,0.0,0
715,c,116.56658,40.06225,0.0,90.0,30.0,20,0.0,0
716,c,116.244541,40.096831,0.0,60.0,30.0,19,0.0,0
717,c,116.447994,39.862303,150.0,180.0,30.0,19,0.0,0
718,c,116.441059,39.895524,180.0,210.0,30.0,13,0.0,0
719,c,116.62823,39.980257,0.0,120.0,30.0,18,0.0,0
720,c,116.656704,39.89164,60.0,150.0,30.0,14,0.0,0
721,c,116.450817,39.983265,150.0,240.0,30.0,7,0.0,0
722,c,116.137252,39.797217,120.0,180.0,30.0,17,0.0,0
723,c,116.322651,39.701257,180.0,210.0,30.0,19,0.0,0
724,c,116.327875,39.982502,180.0,210.0,30.0,8,0.0,0
725,c,116.501595,40.009422,30.0,150.0,30.0,15,0.0,0
726,c,116.135539,39.793382,0.0,120.0,30.0,17,0.0,0
727,c,116.37124,39.857737,60.0,150.0,30.0,9,0.0,0
728,c,116.168563,39.993851,0.0,60.0,30.0,12,0.0,0
729,c,116.484475,39.915285,120.0,150.0,30.0,6,0.0,0
730,c,116.513931,39.779387,210.0,240.0,30.0,10,0.0,0
731,c,116.160323,40.068139,0.0,30.0,30.0,18,0.0,0
732,c,116.484636,40.029385,0.0,120.0,30.0,19,0.0,0
733,c,116.269305,40.045363,150.0,240.0,30.0,13,0.0,0
734,c,116.390941,39.948145,90.0,180.0,30.0,12,0.0,0
735,c,116.665388,40.005593,60.0,90.0,30.0,14,0.0,0
736,c,116.215377,39.9121,60.0,90.0,30.0,10,0.0,0
737,c,116.284583,39.823243,0.0,120.0,30.0,12,0.0,0
738,c,116.402767,39.863777,60.0,150.0,30.0,18,0.0,0
739,c,116.37857,39.947426,0.0,60.0,30.0,7,0.0,0
740,c,116.333327,39.871765,0.0,90.0,30.0,17,0.0,0
741,c,116.5949,40.009426,180.0,240.0,30.0,7,0.0,0
742,c,116.452656,39.787912,150.0,180.0,30.0,16,0.0,0
743,c,116.610861,39.865975,90.0,210.0,30.0,19,0.0,0
744,c,116.557208,39.833515,0.0,120.0,30.0,9,0.0,0
745,c,116.30812,39.979208,30.0,90.0,30.0,10,0.0,0
746,c,116.67342,39.945347,60.0,120.0,30.0,16,0.0,0
747,c,116.689308,39.968799,120.0,180.0,30.0,9,0.0,0
748,c,116.234773,39.740979,180.0,210.0,30.0,9,0.0,0
749,c,116.339395,39.917532,120.0,240.0,30.0,14,0.0,0
750,c,116.10367,39.716189,90.0,210.0,30.0,18,0.0,0
751,c,116.516616,39.910215,120.0,210.0,30.0,9,0.0,0
752,c,116.338599,39.790065,180.0,240.0,30.0,10,0.0,0
753,c,116.311703,39.759582,90.0,120.0,30.0,19,0.0,0
754,c,116.359819,39.867835,90.0,120.0,30.0,13,0.0,0
755,c,116.572335,39.775858,0.0,120.0,30.0,12,0.0,0
756,c,116.257493,39.694247,30.0,150.0,30.0,11,0.0,0
757,c,116.458187,39.821244,0.0,90.0,30.0,14,0.0,0
758,c,116.312256,40.099726,120.0,210.0,30.0,11,0.0,0
759,c,116.419724,39.938518,90.0,120.0,30.0,6,0.0,0
760,c,116.348132,40.098215,0.0,30.0,30.0,14,0.0,0
761,c,116.465989,39.881909,120.0,240.0,30.0,11,0.0,0
762,c,116.441902,40.111678,0.0,90.0,30.0,19,0.0,0
763,c,116.188666,39.937992,150.0,240.0,30.0,5,0.0,0
764,c,116.401774,39.833443,150.0,210.0,30.0,10,0.0,0
765,c,116.233314,40.064593,0.0,60.0,30.0,10,0.0,0
766,c,116.400631,39.853305,180.0,210.0,30.0,15,0.0,0
767,c,116.440151,39.950858,0.0,120.0,30.0,10,0.0,0
768,c,116.449989,39.840364,60.0,150.0,30.0,15,0.0,0
769,c,116.418115,40.022555,30.0,90.0,30.0,6,0.0,0
770,c,116.46937,39.968594,180.0,240.0,30.0,8,0.0,0
771,c,116.619871,39.941438,180.0,210.0,30.0,12,0.0,0
772,c,116.300651,39.940409,0.0,60.0,30.0,6,0.0,0
773,c,116.333277,39.826931,120.0,240.0,30.0,16,0.0,0
774,c,116.206852,39.917944,0.0,60.0,30.0,11,0.0,0
775,c,116.247276,39.944606,60.0,120.0,30.0,7,0.0,0
776,c,116.350606,39.950687,30.0,90.0,30.0,10,0.0,0
777,c,116.179443,39.83653,120.0,150.0,30.0,19,0.0,0
778,c,116.336421,40.093002,0.0,90.0,30.0,18,0.0,0
779,c,116.593265,39.957009,0.0,90.0,30.0,10,0.0,0
780,c,116.56608,40.040703,60.0,150.0,30.0,8,0.0,0
781,c,116.466521,40.070661,120.0,180.0,30.0,6,0.0,0
782,c,116.307907,39.755554,210.0,240.0,30.0,12,0.0,0
783,c,116.127239,39.938655,120.0,240.0,30.0,8,0.0,0
784,c,116.168298,40.152738,0.0,120.0,30.0,18,0.0,0
785,c,116.125819,39.824464,120.0,180.0,30.0,9,0.0,0
786,c,116.3178,39.939281,90.0,150.0,30.0,12,0.0,0
787,c,116.282781,39.736606,210.0,240.0,30.0,14,0.0,0
788,c,116.590042,39.916201,0.0,90.0,30.0,10,0.0,0
789,c,116.272613,40.006878,0.0,120.0,30.0,19,0.0,0
790,c,116.517548,40.006476,0.0,120.0,30.0,9,0.0,0
791,c,116.613882,39.841756,60.0,120.0,30.0,16,0.0,0
792,c,116.21869,39.900174,60.0,90.0,30.0,17,0.0,0
793,c,116.614416,40.024671,60.0,90.0,30.0,5,0.0,0
794,c,116.690906,39.940396,180.0,210.0,30.0,20,0.0,0
795,c,116.566448,40.140895,60.0,150.0,30.0,14,0.0,0
796,c,116.292075,40.149915,30.0,120.0,30.0,18,0.0,0
797,c,116.132073,39.737879,0.0,90.0,30.0,18,0.0,0
798,c,116.326517,39.971046,180.0,240.0,30.0,10,0.0,0
799,c,116.593862,39.983975,0.0,120.0,30.0,9,0.0,0
800,c,116.636077,39.92679,60.0,180.0,30.0,11,0.0,0
801,c,116.42881,39.927642,60.0,150.0,30.0,12,0.0,0
802,c,116.609013,39.9768,120.0,180.0,30.0,14,0.0,0
803,c,116.543818,40.069302,120.0,150.0,30.0,19,0.0,0
804,c,116.319431,40.018572,150.0,180.0,30.0,9,0.0,0
805,c,116.52004,39.808508,120.0,240.0,30.0,11,0.0,0
806,c,116.370462,39.89581,0.0,120.0,30.0,10,0.0,0
807,c,116.253197,39.887949,90.0,150.0,30.0,10,0.0,0
808,c,116.131615,40.047118,120.0,180.0,30.0,12,0.0,0
809,c,116.409467,39.988173,120.0,150.0,30.0,20,0.0,0
810,c,116.673363,39.981152,120.0,150.0,30.0,8,0.0,0
811,c,116.552912,40.073969,0.0,120.0,30.0,8,0.0,0
812,c,116.673999,39.980414,60.0,150.0,30.0,14,0.0,0
813,c,116.334813,39.92811,0.0,90.0,30.0,10,0.0,0
814,c,116.162006,39.756577,0.0,60.0,30.0,5,0.0,0
815,c,116.532845,40.105496,120.0,150.0,30.0,20,0.0,0
816,c,116.636182,40.075046,30.0,150.0,30.0,17,0.0,0
817,c,116.267189,39.98444,120.0,210.0,30.0,12,0.0,0
